uid,frequency,intensity
550,1558.1723,149.1686
550,1576.5707,0.0
550,1577.5874,3.1138
550,1581.416,0.0
550,3014.0865,182.3379
550,3014.6866,0.0
550,3023.1064,72.0201
550,3023.3722,0.0
550,3041.4636,135.2984
550,3041.903,0.0
550,3065.1787,0.0
550,3067.6352,13.9388
550,3067.9844,4.8259
550,3070.5687,0.0
550,3088.1876,0.0
550,3089.5449,163.6653
550,3090.377,98.582
550,3092.8984,0.0
18,87.8226,0.0
18,87.8235,0.0
18,126.9325,4.0176
18,163.7389,0.0
18,225.1239,0.0
18,296.689,0.0
18,296.6891,0.0
18,299.3385,0.0
18,299.3393,0.0
18,362.4576,0.0
18,362.4588,0.0
18,376.8214,3.1517
18,376.8218,3.1509
18,448.7279,0.0
18,448.7281,0.0
18,470.8247,0.0
18,476.7838,0.0
18,486.4042,0.0
18,486.4055,0.0
18,518.181,0.0
18,546.9249,0.0
18,546.9249,0.0
18,551.8903,0.0
18,558.1616,21.9908
18,626.715,0.0
18,630.693,0.0
18,661.0886,0.0
18,661.0888,0.0
18,667.6188,0.0
18,677.3086,0.0
18,677.3089,0.0
18,762.0047,0.0
18,762.0049,0.0
18,764.0189,0.0
18,768.8419,6.4237
18,768.8421,6.4243
18,783.7448,0.0
18,804.6633,0.0
18,804.6634,0.0
18,809.2942,0.0613
18,809.2942,0.0613
18,840.9865,0.0
18,840.9866,0.0
18,861.3822,142.8404
18,918.0457,0.0
18,930.9364,0.0
18,938.2548,0.0
18,938.2548,0.0
18,949.331,0.0
18,949.331,0.0
18,956.9652,0.0
18,991.7164,0.0
18,991.7168,0.0
18,1033.3903,0.0
18,1131.0295,6.9766
18,1131.0299,6.9779
18,1137.0171,0.0
18,1146.1392,0.0
18,1155.2427,0.0
18,1155.2429,0.0
18,1186.724,0.0
18,1208.0828,1.0316
18,1208.0835,1.031
18,1215.8059,0.0
18,1221.6728,0.0
18,1221.674,0.0
18,1224.8866,0.0
18,1304.8549,23.1158
18,1304.8551,23.1113
18,1344.6839,0.0
18,1345.1586,0.0
18,1392.0122,0.0
18,1392.0149,0.0
18,1394.6338,0.8418
18,1394.6344,0.8419
18,1415.0544,0.0
18,1432.1825,0.0
18,1432.1829,0.0
18,1449.1136,0.0
18,1449.115,0.0
18,1486.3029,0.0
18,1501.33,1.5267
18,1501.3313,1.5261
18,1539.29,0.0
18,1543.0154,0.0
18,1604.1247,0.0
18,1615.8111,0.0
18,1615.8122,0.0
18,1617.4007,11.9133
18,1617.4011,11.9111
18,3047.0924,0.0
18,3047.9561,6.8882
18,3047.9561,6.8877
18,3049.6274,0.0
18,3049.6274,0.0
18,3050.4757,0.0
18,3064.0503,0.0
18,3065.1582,0.0
18,3065.1582,0.0
18,3067.0217,121.8156
18,3067.0217,121.8131
18,3068.469,0.0
208,52.5737,0.0372
208,76.7856,0.1204
208,97.8661,1.0638
208,122.8497,0.2763
208,148.3383,0.323
208,185.9015,0.9191
208,228.0505,0.197
208,260.0831,0.9897
208,264.6237,0.809
208,299.0102,0.2388
208,307.3357,0.8448
208,339.752,0.0081
208,364.4967,0.4047
208,395.0047,0.6138
208,408.7902,0.1806
208,429.7183,0.0278
208,445.0998,1.0263
208,469.686,1.5797
208,493.6816,1.5227
208,509.3569,0.075
208,528.6402,0.8843
208,536.2898,1.2816
208,550.5213,1.9928
208,558.7044,1.301
208,590.0426,14.1962
208,608.6237,0.0277
208,620.1234,7.1839
208,632.7466,0.7742
208,639.6668,1.2074
208,653.1131,2.1735
208,691.3751,0.1265
208,736.3193,0.2149
208,744.8043,12.8657
208,749.405,18.4328
208,755.682,21.2088
208,756.1512,7.9045
208,761.4516,31.7693
208,780.7523,14.9187
208,800.818,0.9706
208,822.3527,12.8294
208,833.2001,2.2928
208,849.5141,6.1108
208,850.3639,3.3922
208,864.8372,4.2676
208,877.3229,5.296
208,888.7232,21.7892
208,913.8402,1.9752
208,931.7052,1.1897
208,934.2784,2.5048
208,944.4555,2.3548
208,948.6313,0.1329
208,958.8652,0.3394
208,963.9312,0.3629
208,990.7654,0.5317
208,1002.0276,0.4761
208,1043.3429,4.0318
208,1059.7995,3.0668
208,1079.9042,0.6865
208,1086.236,1.7823
208,1116.8731,0.2866
208,1120.6134,0.1738
208,1146.099,0.8636
208,1156.6442,2.807
208,1165.6203,0.4563
208,1172.9564,3.7619
208,1183.0342,3.2842
208,1195.5094,1.6117
208,1220.0404,0.101
208,1232.021,0.7314
208,1250.6099,1.7022
208,1260.9617,1.5206
208,1290.9924,1.2689
208,1298.7261,0.098
208,1321.4535,2.1065
208,1332.0766,1.7518
208,1336.2206,4.7033
208,1363.789,0.5512
208,1369.0977,2.5023
208,1402.9328,10.0221
208,1411.1917,6.6514
208,1416.0553,1.903
208,1435.5412,1.2158
208,1463.6747,1.4047
208,1470.3801,5.3404
208,1479.9929,9.1876
208,1495.0912,4.7413
208,1531.252,1.3898
208,1564.2024,1.5844
208,1572.8378,0.6562
208,1584.1686,1.1457
208,1602.2743,5.1755
208,1610.2265,1.0873
208,1617.8164,0.702
208,1632.8797,3.2768
208,3047.5056,1.8636
208,3050.0388,0.6894
208,3052.3624,10.5605
208,3054.1558,1.2824
208,3058.3194,2.5376
208,3061.9974,16.1216
208,3067.9215,18.1976
208,3069.8372,73.2359
208,3073.262,18.9589
208,3077.4518,44.1302
208,3085.3935,5.1405
208,3100.4749,35.405
208,3103.2269,2.8762
208,3116.797,9.8453
206,33.7239,0.0004
206,54.5431,0.1464
206,76.9208,0.1408
206,102.9275,1.0133
206,173.4291,0.308
206,181.4196,0.3193
206,184.2266,0.3901
206,252.1672,1.0258
206,266.3031,0.2894
206,289.586,0.027
206,313.6562,0.1011
206,327.4802,0.2045
206,336.4323,0.1291
206,408.3772,0.0283
206,418.9179,0.496
206,430.8227,0.0014
206,445.0059,0.0692
206,463.8927,3.573
206,500.341,2.1968
206,507.6027,0.3759
206,531.5642,1.2783
206,542.9806,1.8285
206,553.5414,1.06
206,574.3337,1.8228
206,574.8548,3.4674
206,587.3715,2.9669
206,599.2931,6.3282
206,640.3424,2.213
206,650.703,2.2549
206,662.8885,0.6656
206,689.1163,0.6676
206,695.1922,1.9383
206,724.7553,5.3626
206,746.4885,1.4196
206,751.4959,2.603
206,756.0568,62.7712
206,763.1531,28.3947
206,775.2938,3.0116
206,806.5487,0.4285
206,824.4278,41.0582
206,831.0459,0.0886
206,834.8931,6.5145
206,850.0923,0.0463
206,868.9727,6.3608
206,877.6121,4.1238
206,882.0551,1.0337
206,903.5843,1.9134
206,916.0321,0.8513
206,920.6964,2.2763
206,939.0998,0.5614
206,940.7256,0.8309
206,949.3934,0.4566
206,956.7173,0.0045
206,964.1487,0.1254
206,1024.567,0.0689
206,1045.1751,3.5405
206,1056.5798,3.2625
206,1077.5622,1.5735
206,1078.8033,0.7065
206,1098.7587,0.4501
206,1131.8517,0.2265
206,1151.1599,1.8546
206,1160.3208,1.1299
206,1167.7875,0.0505
206,1171.095,1.4804
206,1195.3601,1.9583
206,1212.2013,0.7662
206,1219.0643,3.3652
206,1250.3746,2.8859
206,1250.6008,3.3108
206,1265.3916,3.1902
206,1297.3871,4.1794
206,1307.9221,6.6019
206,1316.0049,1.8774
206,1337.2461,0.0622
206,1343.8629,1.1517
206,1365.1632,0.5049
206,1373.3605,0.9253
206,1398.4755,9.5275
206,1405.6622,2.147
206,1430.2889,5.4881
206,1441.2132,3.8537
206,1469.5112,2.1734
206,1473.2466,0.9018
206,1485.7404,17.4596
206,1514.6958,7.1827
206,1523.6502,2.5476
206,1572.4644,1.385
206,1574.2438,0.3325
206,1594.1165,2.6198
206,1602.4487,5.8316
206,1613.6987,0.3765
206,1621.8141,2.9064
206,1622.7336,0.0156
206,3049.9373,2.8652
206,3052.8766,1.7382
206,3056.1425,8.5154
206,3057.9049,1.2453
206,3060.9352,13.8005
206,3069.8669,53.9019
206,3071.9696,28.6739
206,3075.4595,30.5506
206,3079.1947,0.3981
206,3085.3777,8.505
206,3087.3489,1.0048
206,3100.5375,25.3589
206,3102.6398,37.8235
206,3105.2778,28.8611
204,40.4374,0.2016
204,59.5487,0.0297
204,103.4675,0.1587
204,135.1168,0.5893
204,157.4718,0.1073
204,197.792,0.0371
204,205.4529,3.1714
204,231.5888,1.1897
204,267.4746,0.2205
204,289.3061,0.01
204,306.8119,0.2444
204,327.4469,0.0009
204,384.9037,0.0083
204,418.5917,0.5329
204,439.8775,1.7239
204,453.5485,0.0432
204,468.9961,7.9795
204,473.3469,1.0473
204,503.6211,0.3003
204,504.9017,0.551
204,511.9206,5.0552
204,523.8181,0.1593
204,539.2674,0.1844
204,542.1621,0.0583
204,550.535,0.0061
204,582.3742,1.8342
204,597.9543,3.4464
204,635.7596,1.6552
204,660.5319,0.8644
204,671.9754,1.7928
204,684.3515,6.9505
204,732.9452,18.8728
204,743.3045,16.8417
204,751.2296,0.0995
204,753.7443,0.9264
204,758.4463,2.343
204,765.9033,1.1052
204,789.4304,0.4253
204,796.5235,8.7423
204,812.3706,7.7451
204,812.5536,6.9906
204,831.7697,21.0374
204,840.2565,19.8938
204,852.3212,3.7396
204,874.9924,1.507
204,875.293,40.9335
204,887.9107,0.0327
204,900.5785,22.7135
204,911.7275,0.2833
204,934.3503,0.0164
204,939.9051,3.5684
204,950.0626,0.7369
204,961.8476,0.038
204,968.9309,0.0049
204,985.3173,0.2791
204,1015.3773,3.3201
204,1019.5809,1.0253
204,1077.25,1.2614
204,1100.9373,0.1963
204,1127.4463,2.8225
204,1136.0596,0.1951
204,1144.6158,1.5389
204,1160.0384,0.0257
204,1172.3787,1.1307
204,1179.7487,9.4666
204,1198.5303,1.8505
204,1207.1646,0.1853
204,1222.4519,1.4543
204,1238.972,3.0245
204,1259.532,5.5712
204,1278.5383,0.8751
204,1285.3384,4.0149
204,1314.4196,1.1384
204,1337.13,1.5787
204,1347.9916,4.2908
204,1361.6417,0.9627
204,1371.5492,0.286
204,1396.2295,0.0102
204,1406.2723,9.8995
204,1410.2673,1.0431
204,1419.7075,1.5
204,1427.6759,2.4476
204,1453.3815,1.3439
204,1465.0625,0.2105
204,1482.7495,0.5276
204,1498.9034,6.2455
204,1544.1277,6.8205
204,1557.2044,0.9178
204,1577.8872,0.5603
204,1591.8306,5.901
204,1602.812,2.0631
204,1607.5794,3.0199
204,1626.2587,0.4581
204,1637.5914,4.2169
204,3044.7992,1.9461
204,3047.6931,1.9296
204,3048.8428,2.0102
204,3050.1944,18.0437
204,3051.0425,0.6916
204,3053.3327,5.878
204,3054.2817,3.3037
204,3058.5175,17.873
204,3066.5429,27.2001
204,3067.1479,49.467
204,3071.4919,2.4395
204,3075.7016,57.8803
204,3078.9938,51.1595
204,3093.7693,21.5825
2335,53.0927,0.0676
2335,58.5829,0.0987
2335,104.8456,0.4151
2335,134.1623,0.8399
2335,160.4157,0.1702
2335,189.3639,1.6388
2335,213.587,0.6436
2335,251.603,1.0771
2335,268.3927,0.9574
2335,292.4103,0.3357
2335,312.2049,1.1974
2335,345.2099,0.5952
2335,373.2508,1.2709
2335,409.9938,0.7846
2335,421.6022,0.5149
2335,443.7276,1.0629
2335,450.0298,0.5707
2335,482.1785,0.2616
2335,502.0117,1.4554
2335,508.4944,2.1544
2335,529.6895,0.1766
2335,536.6832,6.1511
2335,540.4457,7.6383
2335,563.3119,1.878
2335,570.5229,0.8499
2335,599.5437,1.9677
2335,604.2226,0.5325
2335,620.299,1.9216
2335,630.838,3.2027
2335,694.6098,1.1441
2335,697.9082,1.8243
2335,717.9394,29.5907
2335,731.8695,4.115
2335,752.5379,6.2582
2335,755.9299,1.8743
2335,765.2452,16.9598
2335,768.7786,1.2021
2335,781.8424,2.3407
2335,807.9897,42.8974
2335,816.7988,1.1462
2335,826.7474,4.2098
2335,830.6663,22.2487
2335,834.7182,31.2903
2335,868.7623,5.2731
2335,881.137,3.2893
2335,906.5028,1.5105
2335,913.7242,1.0816
2335,932.7085,0.4842
2335,943.3579,1.1025
2335,945.1965,2.8639
2335,946.471,0.0943
2335,956.3422,0.0117
2335,961.7257,0.4396
2335,986.7533,0.5138
2335,995.8795,0.4005
2335,1047.0137,4.287
2335,1050.3692,0.2034
2335,1080.879,1.3031
2335,1093.295,1.6258
2335,1109.6014,3.1971
2335,1137.2047,2.1608
2335,1147.2029,1.3771
2335,1156.4507,0.5829
2335,1162.1437,0.1521
2335,1182.6271,3.6452
2335,1196.8331,4.4077
2335,1203.5294,0.1709
2335,1218.1937,0.4691
2335,1229.6075,1.4017
2335,1238.3861,3.4348
2335,1255.3164,0.3974
2335,1281.957,0.6882
2335,1300.2632,0.0199
2335,1321.6133,9.1958
2335,1327.9174,6.0328
2335,1353.7814,0.1301
2335,1358.7406,2.0121
2335,1366.4058,2.6673
2335,1409.6247,3.5774
2335,1415.3949,6.2254
2335,1426.102,1.0449
2335,1431.1878,9.1438
2335,1443.2623,4.3344
2335,1461.7129,5.1565
2335,1499.7372,0.815
2335,1508.0342,0.2761
2335,1519.0521,4.3384
2335,1555.943,1.3337
2335,1579.641,3.8454
2335,1586.3123,3.4137
2335,1600.2943,9.594
2335,1608.4078,4.8413
2335,1620.1302,1.0147
2335,1629.335,0.8496
2335,3048.9014,2.1537
2335,3050.1719,1.3787
2335,3053.7671,3.41
2335,3054.3528,1.2552
2335,3056.6998,10.8016
2335,3061.6319,20.3842
2335,3067.1368,21.3034
2335,3070.3403,55.6312
2335,3071.5278,43.7832
2335,3077.5449,41.8938
2335,3088.29,1.0697
2335,3105.0619,3.4066
2335,3106.037,27.9134
2335,3119.2381,6.062
2334,35.3879,0.0202
2334,46.8268,0.0
2334,85.7435,1.128
2334,148.8233,0.1182
2334,149.7631,0.0
2334,169.9273,0.3526
2334,219.0144,1.4643
2334,224.1082,0.0
2334,271.9302,0.0212
2334,299.995,0.0
2334,311.3446,0.1804
2334,312.1949,1.4308
2334,373.2693,0.4861
2334,417.9369,0.0098
2334,425.2783,0.1604
2334,437.1475,0.0
2334,451.1172,0.2015
2334,464.1423,7.1505
2334,489.1995,0.0298
2334,503.4992,1.39
2334,534.7635,0.0
2334,545.526,0.0259
2334,552.0474,9.1968
2334,559.5312,0.0
2334,584.3731,0.1149
2334,588.6563,6.3267
2334,593.8974,0.0029
2334,620.5603,0.0
2334,643.1261,0.3329
2334,674.5077,0.0361
2334,709.0389,33.444
2334,723.5727,0.7618
2334,723.7343,0.0
2334,745.8976,9.9585
2334,746.7382,0.0
2334,764.3463,17.8965
2334,766.2717,0.3124
2334,767.6196,0.0
2334,803.9038,0.3027
2334,824.4088,0.0
2334,827.2418,33.0007
2334,839.5755,0.0
2334,853.6011,72.8536
2334,855.0234,3.0529
2334,868.7656,0.0
2334,889.3546,0.6189
2334,890.0205,0.0
2334,898.3763,0.599
2334,931.1643,0.1539
2334,936.4081,1.6822
2334,942.5046,0.0
2334,946.0504,2.6045
2334,959.4218,0.0
2334,968.3399,0.0
2334,994.9973,0.8835
2334,1024.0707,2.0041
2334,1074.3895,0.4361
2334,1078.5898,0.0832
2334,1085.5399,0.62
2334,1104.8108,6.6614
2334,1134.3987,0.7435
2334,1150.3813,1.1422
2334,1153.0609,0.5822
2334,1175.2386,0.8336
2334,1176.5285,0.2836
2334,1207.136,5.4084
2334,1218.986,3.4295
2334,1224.1512,6.6503
2334,1226.4207,0.1963
2334,1274.0027,0.4203
2334,1277.4369,2.7869
2334,1294.3012,1.0586
2334,1300.0107,1.5421
2334,1318.302,4.3307
2334,1319.854,7.0005
2334,1355.4457,0.9617
2334,1359.3404,1.0434
2334,1391.993,2.6828
2334,1397.1251,1.9622
2334,1411.3614,4.9841
2334,1426.0967,1.2788
2334,1442.2219,12.3093
2334,1456.7061,4.5276
2334,1461.9052,4.4158
2334,1490.2036,8.522
2334,1503.496,0.041
2334,1531.1248,10.2138
2334,1568.354,0.0255
2334,1581.837,2.2456
2334,1594.0595,0.4481
2334,1598.8702,0.307
2334,1608.4825,11.0921
2334,1629.7434,0.2114
2334,1631.6492,0.4993
2334,3048.5933,4.3715
2334,3048.8121,1.951
2334,3052.5368,0.0553
2334,3053.6576,2.9615
2334,3054.2142,0.497
2334,3066.2101,19.1616
2334,3066.9371,10.875
2334,3069.0855,59.3782
2334,3070.0115,62.2758
2334,3076.4777,0.8815
2334,3077.3449,2.0223
2334,3079.2371,40.9101
2334,3098.3181,37.4322
2334,3099.0891,5.5178
2333,42.3043,0.1943
2333,64.636,0.0
2333,97.5603,0.0178
2333,116.5245,0.0
2333,156.7185,0.3303
2333,164.4589,2.8202
2333,231.2503,0.0
2333,239.271,0.7526
2333,275.0911,0.9144
2333,286.4488,0.3088
2333,305.4426,0.0198
2333,315.3423,0.0
2333,387.712,0.0
2333,402.0162,0.9971
2333,403.6986,0.5663
2333,443.847,3.0554
2333,469.1271,0.0
2333,473.0901,0.2615
2333,497.6658,4.2068
2333,519.7824,1.4558
2333,524.4322,0.0
2333,534.4903,0.4655
2333,547.1885,4.1592
2333,548.17,3.0404
2333,549.5794,0.0
2333,565.4729,0.0838
2333,633.2097,12.8264
2333,637.7485,0.0281
2333,647.0379,0.0794
2333,666.7178,0.0
2333,667.7786,1.6184
2333,695.0419,1.6429
2333,738.6986,15.143
2333,743.1846,0.0
2333,751.7167,86.5304
2333,752.4402,0.0
2333,793.7337,7.5002
2333,797.3291,0.6735
2333,804.2683,0.0
2333,814.6876,6.3411
2333,840.3535,0.0173
2333,842.1651,0.0
2333,848.4614,0.3561
2333,850.6913,6.3929
2333,879.697,0.0
2333,880.7511,1.0522
2333,888.9735,49.509
2333,891.5892,2.0165
2333,907.9595,0.0
2333,926.3791,6.2723
2333,934.94,0.0
2333,959.6703,0.0
2333,963.3312,0.4078
2333,964.3529,0.0
2333,1031.7636,2.5738
2333,1037.3673,0.719
2333,1043.6782,0.3536
2333,1053.0279,3.261
2333,1095.5166,0.0057
2333,1108.9995,1.4164
2333,1136.6162,0.2539
2333,1148.3757,1.7563
2333,1150.7216,1.9248
2333,1166.1513,1.309
2333,1170.9613,2.9523
2333,1200.0449,1.0132
2333,1203.4544,1.8764
2333,1224.5048,0.6056
2333,1241.011,0.0521
2333,1267.57,13.1438
2333,1267.89,0.1452
2333,1294.6494,1.2967
2333,1316.1728,0.0145
2333,1319.1162,0.0796
2333,1350.5498,0.6838
2333,1359.0094,0.7889
2333,1369.7527,0.9213
2333,1398.9754,5.583
2333,1401.112,4.099
2333,1405.7628,1.2772
2333,1425.2455,1.4459
2333,1428.7537,0.0003
2333,1466.2184,1.3161
2333,1473.6588,2.6141
2333,1474.0476,20.2498
2333,1512.3104,0.0015
2333,1530.9962,0.6022
2333,1570.8688,0.4287
2333,1574.5867,4.9162
2333,1596.0818,0.0287
2333,1605.7121,0.0175
2333,1613.2439,0.8579
2333,1621.3573,5.7036
2333,1635.0094,2.3645
2333,3045.5156,0.681
2333,3046.3509,9.1606
2333,3049.758,0.0168
2333,3051.3896,11.7788
2333,3051.7147,3.8769
2333,3060.8093,0.8263
2333,3061.1201,24.3321
2333,3067.7086,42.0168
2333,3071.9218,36.4982
2333,3075.062,2.842
2333,3078.1865,60.1448
2333,3084.3907,6.8088
2333,3093.0103,13.096
2333,3101.0866,41.7472
2332,37.3809,0.1562
2332,72.1968,0.0099
2332,95.7374,0.0
2332,117.1943,0.0
2332,162.583,1.0199
2332,164.0713,2.6168
2332,227.58,0.6482
2332,242.8128,0.4109
2332,258.4049,0.0
2332,284.1487,0.0
2332,295.5529,0.0
2332,333.4216,0.0
2332,379.2735,0.2731
2332,403.0292,0.5344
2332,416.463,0.0
2332,448.7437,0.0
2332,472.2224,3.5092
2332,477.3219,6.6444
2332,508.5798,0.0
2332,512.14,0.0
2332,513.6959,6.5646
2332,517.5477,0.6884
2332,538.9723,0.0
2332,544.6605,0.0
2332,557.5109,0.0
2332,565.0051,0.6626
2332,632.543,0.0
2332,636.7998,15.43
2332,645.692,0.0
2332,656.37,0.1469
2332,678.0859,7.2398
2332,733.8882,0.0
2332,737.9703,0.0
2332,740.4628,53.1314
2332,748.0182,0.0
2332,753.6036,3.0151
2332,755.1376,42.2955
2332,794.7686,0.0
2332,805.0885,9.9906
2332,806.559,0.3713
2332,811.929,0.0
2332,843.7867,0.0
2332,844.8232,14.1778
2332,853.1027,0.0
2332,875.3877,3.6266
2332,876.7588,50.2455
2332,880.9112,0.0
2332,922.8649,0.0
2332,924.3142,5.9708
2332,940.9696,0.0137
2332,947.5679,0.0
2332,955.1529,0.0
2332,965.0283,0.0
2332,965.2503,0.3509
2332,990.6973,0.3264
2332,1034.8048,7.8189
2332,1036.5571,0.0
2332,1051.7297,0.6782
2332,1087.3052,0.0
2332,1117.9041,0.0
2332,1132.4246,1.3818
2332,1151.2481,0.0
2332,1153.3125,1.917
2332,1161.6901,0.0
2332,1170.1756,2.7392
2332,1199.4916,0.0
2332,1199.9402,10.7741
2332,1233.3865,2.4609
2332,1240.5657,0.0
2332,1265.1903,5.3227
2332,1271.4309,0.0
2332,1304.8775,8.4522
2332,1311.9821,0.0
2332,1326.0184,0.0
2332,1353.6728,0.0
2332,1356.9365,8.1137
2332,1372.0699,0.4083
2332,1373.5157,0.0
2332,1415.0054,0.0
2332,1415.9525,0.3213
2332,1425.0363,0.5961
2332,1429.3934,0.0
2332,1458.6549,8.15
2332,1472.929,0.0
2332,1479.7029,3.2081
2332,1503.9086,0.0
2332,1527.2847,4.2986
2332,1561.1372,0.0
2332,1580.147,0.0
2332,1588.9081,2.7208
2332,1598.6073,2.5384
2332,1616.6127,0.0
2332,1626.4821,12.6686
2332,1631.0461,0.0
2332,3047.0833,5.0012
2332,3047.1223,0.0
2332,3051.372,0.0
2332,3051.515,7.6788
2332,3055.0616,23.8689
2332,3055.5711,0.0
2332,3061.2641,0.0
2332,3061.4095,43.4385
2332,3075.3976,82.6497
2332,3075.5895,0.0
2332,3084.8351,21.3895
2332,3084.8596,0.0
2332,3101.1764,68.5613
2332,3101.404,0.0
2331,50.236,0.2175
2331,63.3146,0.0147
2331,101.7004,0.2115
2331,152.7362,0.4114
2331,155.9797,0.0666
2331,191.7494,2.6297
2331,218.4766,0.592
2331,246.2404,1.8164
2331,264.6275,0.5472
2331,297.2261,0.4044
2331,317.9125,1.0435
2331,329.7217,0.4375
2331,406.129,1.3677
2331,416.0477,2.1474
2331,421.1441,0.967
2331,439.9143,0.9402
2331,476.0784,3.0181
2331,495.4723,2.5274
2331,507.0623,0.5897
2331,516.3956,1.0805
2331,518.4709,0.4692
2331,525.3133,0.9266
2331,547.1821,0.9512
2331,554.7169,1.9956
2331,560.4835,0.117
2331,571.9406,0.3847
2331,584.1356,2.5696
2331,619.662,0.9571
2331,654.925,3.499
2331,675.6642,4.7783
2331,682.6295,1.1168
2331,717.2409,26.2298
2331,743.7794,9.8326
2331,752.7015,17.2137
2331,758.062,2.8294
2331,763.7078,3.438
2331,779.7695,2.0117
2331,788.4218,2.1804
2331,798.6417,26.4629
2331,811.6429,13.5998
2331,815.3398,4.1179
2331,820.157,0.7623
2331,845.1885,29.8402
2331,868.9513,3.4823
2331,875.3355,8.9468
2331,881.2085,33.2554
2331,891.9526,5.3545
2331,937.4652,3.1094
2331,947.7775,0.5281
2331,951.656,0.0697
2331,957.9493,0.1887
2331,963.8373,1.1184
2331,980.5274,1.7206
2331,991.2353,0.3862
2331,991.8074,1.1865
2331,1009.0973,0.8132
2331,1058.0292,2.5165
2331,1086.5279,2.6576
2331,1099.885,0.1159
2331,1117.024,0.6219
2331,1136.7684,0.3547
2331,1144.2661,0.0524
2331,1154.9002,1.7222
2331,1165.6615,2.6807
2331,1177.6021,5.3764
2331,1189.7435,2.4148
2331,1204.8875,3.0724
2331,1220.7474,0.176
2331,1227.4515,5.9076
2331,1240.5227,2.0132
2331,1257.2956,0.9724
2331,1276.8747,0.3793
2331,1319.5372,1.706
2331,1322.1743,0.2187
2331,1334.9567,2.1522
2331,1354.9154,0.1094
2331,1365.0059,0.8495
2331,1383.3188,0.7304
2331,1410.1384,4.2536
2331,1413.2756,0.6591
2331,1417.4076,0.8043
2331,1436.0762,11.0839
2331,1452.6598,0.3961
2331,1464.4104,7.9563
2331,1485.0476,1.0593
2331,1493.8419,1.0471
2331,1526.3372,5.1666
2331,1559.9823,0.2382
2331,1578.9948,3.019
2331,1596.6567,10.6653
2331,1602.9295,2.01
2331,1614.0171,2.5355
2331,1618.3827,1.2676
2331,1634.1709,2.1569
2331,3046.7499,2.8152
2331,3048.8344,0.2556
2331,3049.9139,9.9932
2331,3050.9829,0.9438
2331,3051.9491,5.1421
2331,3054.4788,4.7792
2331,3058.5449,19.634
2331,3061.4621,10.8709
2331,3067.5062,32.9426
2331,3068.5798,56.2314
2331,3075.629,55.0609
2331,3077.6599,43.2631
2331,3105.1557,2.7998
2331,3121.4552,7.4891
2330,38.8076,0.0955
2330,49.4171,0.1132
2330,103.2856,0.023
2330,145.6985,0.1004
2330,147.9223,0.3633
2330,192.81,0.1917
2330,201.9889,1.4483
2330,219.1021,3.8438
2330,255.215,0.1599
2330,290.8271,0.081
2330,325.6342,0.0461
2330,325.6908,0.1693
2330,385.3046,0.0737
2330,429.4226,2.2878
2330,429.8584,2.0572
2330,447.2838,0.3581
2330,473.8026,2.6093
2330,489.3751,0.0761
2330,500.1082,0.4661
2330,503.9161,1.2206
2330,514.8532,7.1187
2330,523.8601,0.0793
2330,532.2982,1.7527
2330,549.2281,0.6512
2330,561.2925,1.6427
2330,568.2208,3.9033
2330,587.8893,0.5686
2330,640.7581,8.1912
2330,656.6285,4.1181
2330,676.8486,4.415
2330,679.9638,0.9041
2330,704.2626,4.6765
2330,745.3691,17.4999
2330,748.5261,1.3328
2330,756.5335,2.6286
2330,762.0096,2.852
2330,772.3587,1.776
2330,796.0671,37.9852
2330,803.451,9.5734
2330,806.0222,9.4709
2330,818.9856,2.8968
2330,831.6751,0.1658
2330,832.7512,31.748
2330,857.46,43.2409
2330,864.3045,6.2052
2330,874.0792,2.9893
2330,889.3374,1.8808
2330,908.4026,0.3997
2330,922.3398,1.8748
2330,930.5147,1.5622
2330,945.3675,0.0083
2330,950.0998,0.878
2330,960.0705,0.3445
2330,964.2126,0.1036
2330,988.5605,1.2514
2330,1044.1984,5.3309
2330,1054.1153,0.3827
2330,1079.6804,1.1175
2330,1096.3007,0.3454
2330,1116.2783,1.6413
2330,1144.3442,2.1347
2330,1153.0345,0.4434
2330,1154.8699,0.052
2330,1166.4296,1.4257
2330,1178.1828,7.6514
2330,1203.4435,1.5893
2330,1216.745,1.3432
2330,1219.4694,3.2649
2330,1236.4883,2.104
2330,1246.3952,0.8515
2330,1255.4003,2.016
2330,1279.1445,5.9789
2330,1324.1637,0.5548
2330,1328.7223,2.193
2330,1340.5765,4.373
2330,1357.7638,0.0315
2330,1373.473,1.182
2330,1384.1738,0.1817
2330,1414.3567,2.1291
2330,1415.7092,5.4082
2330,1431.1195,5.1365
2330,1439.6217,11.8798
2330,1457.3354,0.5052
2330,1459.3827,0.457
2330,1492.2841,2.2031
2330,1513.3355,3.765
2330,1519.4067,1.486
2330,1562.3726,0.703
2330,1582.1975,2.6546
2330,1596.6915,10.7849
2330,1606.2582,3.4508
2330,1612.0394,1.8883
2330,1619.3341,0.7932
2330,1632.1571,0.2109
2330,3047.9688,0.8882
2330,3049.7275,1.2461
2330,3050.5744,0.3968
2330,3053.5365,4.1817
2330,3054.9879,10.7804
2330,3058.3384,22.0204
2330,3060.6001,16.8272
2330,3066.3557,36.2348
2330,3073.4983,29.2407
2330,3075.3658,49.089
2330,3078.9384,25.1669
2330,3086.4905,0.8493
2330,3095.4343,24.3815
2330,3105.7976,29.6294
2329,14.2329,0.0
2329,52.5154,0.1594
2329,94.2728,0.5983
2329,116.6677,0.0811
2329,149.39,1.3292
