uid,formula_clean,charge,charge_state,n_lines,CID,MolecularWeight,IUPACName,SMILES,InChIKey,HeavyAtomCount,Charge
2333,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
2333,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
2333,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
2333,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
2332,C24H14,0,neutral,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
2332,C24H14,0,neutral,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
2332,C24H14,0,neutral,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
2332,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
2332,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
2332,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
2332,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
2331,C24H14,0,neutral,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
2331,C24H14,0,neutral,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
2331,C24H14,0,neutral,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
2331,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
2331,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
2331,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
2331,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
2330,C24H14,0,neutral,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
2330,C24H14,0,neutral,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
2330,C24H14,0,neutral,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
2330,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
2330,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
2330,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
2330,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
2329,C24H14,0,neutral,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
2329,C24H14,0,neutral,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
2329,C24H14,0,neutral,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
2329,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
2329,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
2329,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
2329,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
2328,C24H14,0,neutral,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
2328,C24H14,0,neutral,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
2328,C24H14,0,neutral,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
2328,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
2328,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
2328,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
2328,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
2327,C24H14,0,neutral,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
2327,C24H14,0,neutral,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
2327,C24H14,0,neutral,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
2327,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
2327,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
2327,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
2327,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
2326,C24H14,0,neutral,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
2326,C24H14,0,neutral,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
2326,C24H14,0,neutral,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
2326,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
2326,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
2326,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
2326,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
538,C24H14,0,neutral,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
538,C24H14,0,neutral,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
538,C24H14,0,neutral,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
538,C24H14,0,neutral,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
538,C24H14,0,neutral,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
538,C24H14,0,neutral,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
538,C24H14,0,neutral,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
10779,C24H12,1,cation,102,9115,300.4,coronene,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,VPUGDVKSAQVFFS-UHFFFAOYSA-N,24,0
19,C24H12,1,cation,102,9115,300.4,coronene,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,VPUGDVKSAQVFFS-UHFFFAOYSA-N,24,0
209,C24H14,1,cation,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
209,C24H14,1,cation,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
209,C24H14,1,cation,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
209,C24H14,1,cation,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
209,C24H14,1,cation,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
209,C24H14,1,cation,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
209,C24H14,1,cation,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
207,C24H14,1,cation,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
207,C24H14,1,cation,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
207,C24H14,1,cation,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
207,C24H14,1,cation,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
207,C24H14,1,cation,108,21480,302.4,"hexacyclo[14.7.1.02,7.08,24.09,14.017,22]tetracosa-1(23),2,4,6,8(24),9,11,13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65,JHOWUOKQHJHGMU-UHFFFAOYSA-N,24,0
207,C24H14,1,cation,108,130669,302.4,"hexacyclo[11.10.1.02,11.05,10.014,19.020,24]tetracosa-1,3,5,7,9,11,13(24),14,16,18,20,22-dodecaene",C1=CC=C2C(=C1)C=CC3=C4C=CC=C5C4=C(C=C32)C6=CC=CC=C65,LFGDHICYJIULAO-UHFFFAOYSA-N,24,0
207,C24H14,1,cation,108,9137,302.4,"hexacyclo[14.6.2.02,11.04,9.013,23.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16(24),17,19,21-dodecaene",C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4,AXSJLZJXXUBRBS-UHFFFAOYSA-N,24,0
205,C24H14,1,cation,108,9119,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.017,22]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4,JNTHRSHGARDABO-UHFFFAOYSA-N,24,0
205,C24H14,1,cation,108,9106,302.4,"hexacyclo[10.10.2.02,7.09,23.014,19.020,24]tetracosa-1(23),2,4,6,8,10,12,14,16,18,20(24),21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3,TUGYIJVAYAHHHM-UHFFFAOYSA-N,24,0
205,C24H14,1,cation,108,9108,302.4,"hexacyclo[10.10.2.02,7.09,23.013,18.020,24]tetracosa-1(23),2,4,6,8,10,12(24),13,15,17,19,21-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC6=CC=CC=C56)C=C3,RXUSYFJGDZFVND-UHFFFAOYSA-N,24,0
205,C24H14,1,cation,108,9126,302.4,"hexacyclo[10.10.2.02,7.08,24.015,23.016,21]tetracosa-1(22),2,4,6,8,10,12(24),13,15(23),16,18,20-dodecaene",C1=CC=C2C3=C4C(=CC2=C1)C5=CC=CC=C5C6=CC=CC(=C64)C=C3,KGHMWBNEMFNJFZ-UHFFFAOYSA-N,24,0
